Unnamed: 0,image_path,glasses,hat,facial_hair,label
30288,train_img/030289.jpg,0.0,0.0,0.0,1.0
18719,train_img/018720.jpg,0.0,0.0,0.0,1.0
42833,train_img/042834.jpg,0.0,0.0,0.0,1.0
30750,train_img/030751.jpg,0.0,0.0,0.0,1.0
81014,train_img/081015.jpg,0.0,0.0,0.0,1.0
17851,train_img/017852.jpg,0.0,0.0,0.0,1.0
83115,train_img/083116.jpg,0.0,0.0,0.0,1.0
72025,train_img/072026.jpg,0.0,0.0,0.0,1.0
93719,train_img/093720.jpg,0.0,0.0,0.0,1.0
53691,train_img/053692.jpg,0.0,0.0,0.0,1.0
72773,train_img/072774.jpg,0.0,0.0,0.0,1.0
44001,train_img/044002.jpg,0.0,0.0,0.0,1.0
28761,train_img/028762.jpg,0.0,0.0,0.0,1.0
91083,train_img/091084.jpg,0.0,0.0,0.0,1.0
72187,train_img/072188.jpg,0.0,0.0,0.0,1.0
11749,train_img/097349.jpg,1.0,0.0,0.0,0.0
10220,train_img/084903.jpg,1.0,0.0,0.0,0.0
9824,train_img/009825.jpg,0.0,0.0,0.0,1.0
20071,train_img/020072.jpg,0.0,0.0,0.0,1.0
89979,train_img/089980.jpg,0.0,0.0,0.0,1.0
21269,train_img/021270.jpg,0.0,0.0,0.0,1.0
59937,train_img/059938.jpg,0.0,0.0,0.0,1.0
61085,train_img/061086.jpg,0.0,0.0,0.0,1.0
86307,train_img/086308.jpg,0.0,0.0,0.0,1.0
2668,train_img/022151.jpg,0.0,1.0,1.0,0.0
50148,train_img/050149.jpg,0.0,0.0,0.0,1.0
5214,train_img/005215.jpg,0.0,0.0,0.0,1.0
38813,train_img/038814.jpg,0.0,0.0,0.0,1.0
39354,train_img/039355.jpg,0.0,0.0,0.0,1.0
50004,train_img/050005.jpg,0.0,0.0,0.0,1.0
7646,train_img/063575.jpg,1.0,0.0,1.0,0.0
95021,train_img/095022.jpg,0.0,0.0,0.0,1.0
89932,train_img/089933.jpg,0.0,0.0,0.0,1.0
1591,train_img/001592.jpg,0.0,0.0,0.0,1.0
75214,train_img/075215.jpg,0.0,0.0,0.0,1.0
91300,train_img/091301.jpg,0.0,0.0,0.0,1.0
11147,train_img/011148.jpg,0.0,0.0,0.0,1.0
35586,train_img/035587.jpg,0.0,0.0,0.0,1.0
2570,train_img/021359.jpg,0.0,1.0,0.0,0.0
31102,train_img/031103.jpg,0.0,0.0,0.0,1.0
48223,train_img/048224.jpg,0.0,0.0,0.0,1.0
56053,train_img/056054.jpg,0.0,0.0,0.0,1.0
49440,train_img/049441.jpg,0.0,0.0,0.0,1.0
62974,train_img/062975.jpg,0.0,0.0,0.0,1.0
11846,train_img/098157.jpg,1.0,0.0,0.0,0.0
62132,train_img/062133.jpg,0.0,0.0,0.0,1.0
18302,train_img/018303.jpg,0.0,0.0,0.0,1.0
36859,train_img/036860.jpg,0.0,0.0,0.0,1.0
15296,train_img/015297.jpg,0.0,0.0,0.0,1.0
91506,train_img/091507.jpg,0.0,0.0,0.0,1.0
61188,train_img/061189.jpg,0.0,0.0,0.0,1.0
80193,train_img/080194.jpg,0.0,0.0,0.0,1.0
40299,train_img/040300.jpg,0.0,0.0,0.0,1.0
75031,train_img/075032.jpg,0.0,0.0,0.0,1.0
75889,train_img/075890.jpg,0.0,0.0,0.0,1.0
95597,train_img/095598.jpg,0.0,0.0,0.0,1.0
8521,train_img/070421.jpg,1.0,0.0,1.0,0.0
31084,train_img/031085.jpg,0.0,0.0,0.0,1.0
7977,train_img/007978.jpg,0.0,0.0,0.0,1.0
2217,train_img/018489.jpg,0.0,1.0,0.0,0.0
8496,train_img/070288.jpg,1.0,1.0,0.0,0.0
3285,train_img/003286.jpg,0.0,0.0,0.0,1.0
37777,train_img/037778.jpg,0.0,0.0,0.0,1.0
49282,train_img/049283.jpg,0.0,0.0,0.0,1.0
27287,train_img/027288.jpg,0.0,0.0,0.0,1.0
5311,train_img/005312.jpg,0.0,0.0,0.0,1.0
34279,train_img/034280.jpg,0.0,0.0,0.0,1.0
55538,train_img/055539.jpg,0.0,0.0,0.0,1.0
77421,train_img/077422.jpg,0.0,0.0,0.0,1.0
37296,train_img/037297.jpg,0.0,0.0,0.0,1.0
10967,train_img/091240.jpg,1.0,1.0,1.0,0.0
82900,train_img/082901.jpg,0.0,0.0,0.0,1.0
39355,train_img/039356.jpg,0.0,0.0,0.0,1.0
34008,train_img/034009.jpg,0.0,0.0,0.0,1.0
55034,train_img/055035.jpg,0.0,0.0,0.0,1.0
84236,train_img/084237.jpg,0.0,0.0,0.0,1.0
43781,train_img/043782.jpg,0.0,0.0,0.0,1.0
6555,train_img/054499.jpg,0.0,0.0,1.0,0.0
54343,train_img/054344.jpg,0.0,0.0,0.0,1.0
22449,train_img/022450.jpg,0.0,0.0,0.0,1.0
7369,train_img/007370.jpg,0.0,0.0,0.0,1.0
23,train_img/000229.jpg,1.0,0.0,1.0,0.0
20336,train_img/020337.jpg,0.0,0.0,0.0,1.0
98847,train_img/098848.jpg,0.0,0.0,0.0,1.0
51343,train_img/051344.jpg,0.0,0.0,0.0,1.0
78616,train_img/078617.jpg,0.0,0.0,0.0,1.0
30177,train_img/030178.jpg,0.0,0.0,0.0,1.0
11833,train_img/011834.jpg,0.0,0.0,0.0,1.0
79628,train_img/079629.jpg,0.0,0.0,0.0,1.0
55551,train_img/055552.jpg,0.0,0.0,0.0,1.0
30315,train_img/030316.jpg,0.0,0.0,0.0,1.0
30283,train_img/030284.jpg,0.0,0.0,0.0,1.0
46209,train_img/046210.jpg,0.0,0.0,0.0,1.0
5584,train_img/005585.jpg,0.0,0.0,0.0,1.0
38611,train_img/038612.jpg,0.0,0.0,0.0,1.0
21302,train_img/021303.jpg,0.0,0.0,0.0,1.0
11805,train_img/097831.jpg,1.0,0.0,0.0,0.0
50606,train_img/050607.jpg,0.0,0.0,0.0,1.0
74782,train_img/074783.jpg,0.0,0.0,0.0,1.0
91766,train_img/091767.jpg,0.0,0.0,0.0,1.0
34836,train_img/034837.jpg,0.0,0.0,0.0,1.0
9118,train_img/009119.jpg,0.0,0.0,0.0,1.0
75726,train_img/075727.jpg,0.0,0.0,0.0,1.0
43920,train_img/043921.jpg,0.0,0.0,0.0,1.0
61623,train_img/061624.jpg,0.0,0.0,0.0,1.0
9122,train_img/075764.jpg,0.0,1.0,1.0,0.0
83005,train_img/083006.jpg,0.0,0.0,0.0,1.0
23090,train_img/023091.jpg,0.0,0.0,0.0,1.0
34390,train_img/034391.jpg,0.0,0.0,0.0,1.0
20865,train_img/020866.jpg,0.0,0.0,0.0,1.0
76172,train_img/076173.jpg,0.0,0.0,0.0,1.0
35036,train_img/035037.jpg,0.0,0.0,0.0,1.0
30415,train_img/030416.jpg,0.0,0.0,0.0,1.0
42317,train_img/042318.jpg,0.0,0.0,0.0,1.0
81006,train_img/081007.jpg,0.0,0.0,0.0,1.0
7589,train_img/007590.jpg,0.0,0.0,0.0,1.0
64118,train_img/064119.jpg,0.0,0.0,0.0,1.0
10017,train_img/010018.jpg,0.0,0.0,0.0,1.0
80686,train_img/080687.jpg,0.0,0.0,0.0,1.0
64937,train_img/064938.jpg,0.0,0.0,0.0,1.0
10376,train_img/010377.jpg,0.0,0.0,0.0,1.0
91690,train_img/091691.jpg,0.0,0.0,0.0,1.0
38920,train_img/038921.jpg,0.0,0.0,0.0,1.0
11506,train_img/011507.jpg,0.0,0.0,0.0,1.0
38814,train_img/038815.jpg,0.0,0.0,0.0,1.0
98507,train_img/098508.jpg,0.0,0.0,0.0,1.0
91757,train_img/091758.jpg,0.0,0.0,0.0,1.0
86990,train_img/086991.jpg,0.0,0.0,0.0,1.0
69413,train_img/069414.jpg,0.0,0.0,0.0,1.0
23094,train_img/023095.jpg,0.0,0.0,0.0,1.0
44324,train_img/044325.jpg,0.0,0.0,0.0,1.0
65606,train_img/065607.jpg,0.0,0.0,0.0,1.0
13967,train_img/013968.jpg,0.0,0.0,0.0,1.0
66397,train_img/066398.jpg,0.0,0.0,0.0,1.0
3261,train_img/003262.jpg,0.0,0.0,0.0,1.0
62121,train_img/062122.jpg,0.0,0.0,0.0,1.0
9958,train_img/009959.jpg,0.0,0.0,0.0,1.0
74535,train_img/074536.jpg,0.0,0.0,0.0,1.0
8644,train_img/071456.jpg,1.0,0.0,0.0,0.0
50192,train_img/050193.jpg,0.0,0.0,0.0,1.0
7551,train_img/062873.jpg,0.0,0.0,1.0,0.0
28675,train_img/028676.jpg,0.0,0.0,0.0,1.0
74636,train_img/074637.jpg,0.0,0.0,0.0,1.0
72426,train_img/072427.jpg,0.0,0.0,0.0,1.0
19020,train_img/019021.jpg,0.0,0.0,0.0,1.0
69558,train_img/069559.jpg,0.0,0.0,0.0,1.0
44585,train_img/044586.jpg,0.0,0.0,0.0,1.0
31452,train_img/031453.jpg,0.0,0.0,0.0,1.0
57817,train_img/057818.jpg,0.0,0.0,0.0,1.0
5899,train_img/005900.jpg,0.0,0.0,0.0,1.0
33013,train_img/033014.jpg,0.0,0.0,0.0,1.0
58169,train_img/058170.jpg,0.0,0.0,0.0,1.0
43115,train_img/043116.jpg,0.0,0.0,0.0,1.0
40489,train_img/040490.jpg,0.0,0.0,0.0,1.0
72259,train_img/072260.jpg,0.0,0.0,0.0,1.0
43459,train_img/043460.jpg,0.0,0.0,0.0,1.0
15394,train_img/015395.jpg,0.0,0.0,0.0,1.0
987,train_img/000988.jpg,0.0,0.0,0.0,1.0
37279,train_img/037280.jpg,0.0,0.0,0.0,1.0
67318,train_img/067319.jpg,0.0,0.0,0.0,1.0
6346,train_img/052820.jpg,1.0,1.0,0.0,0.0
15760,train_img/015761.jpg,0.0,0.0,0.0,1.0
60655,train_img/060656.jpg,0.0,0.0,0.0,1.0
35650,train_img/035651.jpg,0.0,0.0,0.0,1.0
9804,train_img/081267.jpg,0.0,0.0,1.0,0.0
86967,train_img/086968.jpg,0.0,0.0,0.0,1.0
62912,train_img/062913.jpg,0.0,0.0,0.0,1.0
82186,train_img/082187.jpg,0.0,0.0,0.0,1.0
11844,train_img/098154.jpg,1.0,0.0,1.0,0.0
14188,train_img/014189.jpg,0.0,0.0,0.0,1.0
30020,train_img/030021.jpg,0.0,0.0,0.0,1.0
2131,train_img/017750.jpg,1.0,1.0,1.0,0.0
75393,train_img/075394.jpg,0.0,0.0,0.0,1.0
75511,train_img/075512.jpg,0.0,0.0,0.0,1.0
43691,train_img/043692.jpg,0.0,0.0,0.0,1.0
16456,train_img/016457.jpg,0.0,0.0,0.0,1.0
36487,train_img/036488.jpg,0.0,0.0,0.0,1.0
86311,train_img/086312.jpg,0.0,0.0,0.0,1.0
2407,train_img/020069.jpg,1.0,0.0,0.0,0.0
54869,train_img/054870.jpg,0.0,0.0,0.0,1.0
8875,train_img/008876.jpg,0.0,0.0,0.0,1.0
5819,train_img/005820.jpg,0.0,0.0,0.0,1.0
83706,train_img/083707.jpg,0.0,0.0,0.0,1.0
12806,train_img/012807.jpg,0.0,0.0,0.0,1.0
14292,train_img/014293.jpg,0.0,0.0,0.0,1.0
58926,train_img/058927.jpg,0.0,0.0,0.0,1.0
84532,train_img/084533.jpg,0.0,0.0,0.0,1.0
8664,train_img/071682.jpg,0.0,1.0,0.0,0.0
42853,train_img/042854.jpg,0.0,0.0,0.0,1.0
77775,train_img/077776.jpg,0.0,0.0,0.0,1.0
3539,train_img/029613.jpg,0.0,0.0,1.0,0.0
24163,train_img/024164.jpg,0.0,0.0,0.0,1.0
60959,train_img/060960.jpg,0.0,0.0,0.0,1.0
55869,train_img/055870.jpg,0.0,0.0,0.0,1.0
582,train_img/000583.jpg,0.0,0.0,0.0,1.0
5664,train_img/047079.jpg,0.0,0.0,1.0,0.0
60463,train_img/060464.jpg,0.0,0.0,0.0,1.0
62087,train_img/062088.jpg,0.0,0.0,0.0,1.0
10499,train_img/010500.jpg,0.0,0.0,0.0,1.0
58978,train_img/058979.jpg,0.0,0.0,0.0,1.0
8605,train_img/071138.jpg,1.0,0.0,1.0,0.0
74661,train_img/074662.jpg,0.0,0.0,0.0,1.0
61808,train_img/061809.jpg,0.0,0.0,0.0,1.0
6512,train_img/006513.jpg,0.0,0.0,0.0,1.0
23009,train_img/023010.jpg,0.0,0.0,0.0,1.0
7078,train_img/007079.jpg,0.0,0.0,0.0,1.0
25115,train_img/025116.jpg,0.0,0.0,0.0,1.0
79428,train_img/079429.jpg,0.0,0.0,0.0,1.0
61987,train_img/061988.jpg,0.0,0.0,0.0,1.0
31820,train_img/031821.jpg,0.0,0.0,0.0,1.0
631,train_img/000632.jpg,0.0,0.0,0.0,1.0
54263,train_img/054264.jpg,0.0,0.0,0.0,1.0
21663,train_img/021664.jpg,0.0,0.0,0.0,1.0
64135,train_img/064136.jpg,0.0,0.0,0.0,1.0
4998,train_img/004999.jpg,0.0,0.0,0.0,1.0
91907,train_img/091908.jpg,0.0,0.0,0.0,1.0
2761,train_img/002762.jpg,0.0,0.0,0.0,1.0
38884,train_img/038885.jpg,0.0,0.0,0.0,1.0
97724,train_img/097725.jpg,0.0,0.0,0.0,1.0
40026,train_img/040027.jpg,0.0,0.0,0.0,1.0
98601,train_img/098602.jpg,0.0,0.0,0.0,1.0
15108,train_img/015109.jpg,0.0,0.0,0.0,1.0
29398,train_img/029399.jpg,0.0,0.0,0.0,1.0
79486,train_img/079487.jpg,0.0,0.0,0.0,1.0
93048,train_img/093049.jpg,0.0,0.0,0.0,1.0
13973,train_img/013974.jpg,0.0,0.0,0.0,1.0
27991,train_img/027992.jpg,0.0,0.0,0.0,1.0
55172,train_img/055173.jpg,0.0,0.0,0.0,1.0
315,train_img/002635.jpg,1.0,0.0,0.0,0.0
30808,train_img/030809.jpg,0.0,0.0,0.0,1.0
9846,train_img/081643.jpg,1.0,0.0,0.0,0.0
95779,train_img/095780.jpg,0.0,0.0,0.0,1.0
61680,train_img/061681.jpg,0.0,0.0,0.0,1.0
40566,train_img/040567.jpg,0.0,0.0,0.0,1.0
44877,train_img/044878.jpg,0.0,0.0,0.0,1.0
60105,train_img/060106.jpg,0.0,0.0,0.0,1.0
5326,train_img/044296.jpg,1.0,0.0,1.0,0.0
2829,train_img/023492.jpg,0.0,1.0,0.0,0.0
7590,train_img/063151.jpg,1.0,0.0,1.0,0.0
32348,train_img/032349.jpg,0.0,0.0,0.0,1.0
33690,train_img/033691.jpg,0.0,0.0,0.0,1.0
7871,train_img/065397.jpg,1.0,0.0,0.0,0.0
5981,train_img/049667.jpg,1.0,0.0,0.0,0.0
48094,train_img/048095.jpg,0.0,0.0,0.0,1.0
43661,train_img/043662.jpg,0.0,0.0,0.0,1.0
69103,train_img/069104.jpg,0.0,0.0,0.0,1.0
56252,train_img/056253.jpg,0.0,0.0,0.0,1.0
66124,train_img/066125.jpg,0.0,0.0,0.0,1.0
67725,train_img/067726.jpg,0.0,0.0,0.0,1.0
26247,train_img/026248.jpg,0.0,0.0,0.0,1.0
64393,train_img/064394.jpg,0.0,0.0,0.0,1.0
88846,train_img/088847.jpg,0.0,0.0,0.0,1.0
52062,train_img/052063.jpg,0.0,0.0,0.0,1.0
17538,train_img/017539.jpg,0.0,0.0,0.0,1.0
72554,train_img/072555.jpg,0.0,0.0,0.0,1.0
82698,train_img/082699.jpg,0.0,0.0,0.0,1.0
45955,train_img/045956.jpg,0.0,0.0,0.0,1.0
86947,train_img/086948.jpg,0.0,0.0,0.0,1.0
35004,train_img/035005.jpg,0.0,0.0,0.0,1.0
36558,train_img/036559.jpg,0.0,0.0,0.0,1.0
62648,train_img/062649.jpg,0.0,0.0,0.0,1.0
41602,train_img/041603.jpg,0.0,0.0,0.0,1.0
16414,train_img/016415.jpg,0.0,0.0,0.0,1.0
51204,train_img/051205.jpg,0.0,0.0,0.0,1.0
1130,train_img/009243.jpg,1.0,0.0,0.0,0.0
10383,train_img/086329.jpg,1.0,0.0,0.0,0.0
16145,train_img/016146.jpg,0.0,0.0,0.0,1.0
845,train_img/000846.jpg,0.0,0.0,0.0,1.0
33977,train_img/033978.jpg,0.0,0.0,0.0,1.0
2216,train_img/018487.jpg,0.0,1.0,1.0,0.0
21327,train_img/021328.jpg,0.0,0.0,0.0,1.0
13363,train_img/013364.jpg,0.0,0.0,0.0,1.0
85647,train_img/085648.jpg,0.0,0.0,0.0,1.0
46300,train_img/046301.jpg,0.0,0.0,0.0,1.0
57273,train_img/057274.jpg,0.0,0.0,0.0,1.0
22712,train_img/022713.jpg,0.0,0.0,0.0,1.0
15489,train_img/015490.jpg,0.0,0.0,0.0,1.0
13490,train_img/013491.jpg,0.0,0.0,0.0,1.0
13287,train_img/013288.jpg,0.0,0.0,0.0,1.0
81567,train_img/081568.jpg,0.0,0.0,0.0,1.0
53413,train_img/053414.jpg,0.0,0.0,0.0,1.0
27949,train_img/027950.jpg,0.0,0.0,0.0,1.0
42069,train_img/042070.jpg,0.0,0.0,0.0,1.0
62921,train_img/062922.jpg,0.0,0.0,0.0,1.0
14829,train_img/014830.jpg,0.0,0.0,0.0,1.0
93137,train_img/093138.jpg,0.0,0.0,0.0,1.0
14287,train_img/014288.jpg,0.0,0.0,0.0,1.0
63461,train_img/063462.jpg,0.0,0.0,0.0,1.0
46504,train_img/046505.jpg,0.0,0.0,0.0,1.0
97818,train_img/097819.jpg,0.0,0.0,0.0,1.0
30317,train_img/030318.jpg,0.0,0.0,0.0,1.0
31250,train_img/031251.jpg,0.0,0.0,0.0,1.0
10546,train_img/087769.jpg,0.0,0.0,0.0,0.0
74733,train_img/074734.jpg,0.0,0.0,0.0,1.0
2653,train_img/002654.jpg,0.0,0.0,0.0,1.0
47441,train_img/047442.jpg,0.0,0.0,0.0,1.0
23517,train_img/023518.jpg,0.0,0.0,0.0,1.0
41202,train_img/041203.jpg,0.0,0.0,0.0,1.0
75783,train_img/075784.jpg,0.0,0.0,0.0,1.0
78959,train_img/078960.jpg,0.0,0.0,0.0,1.0
51066,train_img/051067.jpg,0.0,0.0,0.0,1.0
98284,train_img/098285.jpg,0.0,0.0,0.0,1.0
92940,train_img/092941.jpg,0.0,0.0,0.0,1.0
98634,train_img/098635.jpg,0.0,0.0,0.0,1.0
14298,train_img/014299.jpg,0.0,0.0,0.0,1.0
73715,train_img/073716.jpg,0.0,0.0,0.0,1.0
7246,train_img/060306.jpg,0.0,1.0,0.0,0.0
24716,train_img/024717.jpg,0.0,0.0,0.0,1.0
26026,train_img/026027.jpg,0.0,0.0,0.0,1.0
10396,train_img/010397.jpg,0.0,0.0,0.0,1.0
40230,train_img/040231.jpg,0.0,0.0,0.0,1.0
75533,train_img/075534.jpg,0.0,0.0,0.0,1.0
76791,train_img/076792.jpg,0.0,0.0,0.0,1.0
50603,train_img/050604.jpg,0.0,0.0,0.0,1.0
58724,train_img/058725.jpg,0.0,0.0,0.0,1.0
10163,train_img/010164.jpg,0.0,0.0,0.0,1.0
2740,train_img/002741.jpg,0.0,0.0,0.0,1.0
97098,train_img/097099.jpg,0.0,0.0,0.0,1.0
85242,train_img/085243.jpg,0.0,0.0,0.0,1.0
21282,train_img/021283.jpg,0.0,0.0,0.0,1.0
8272,train_img/008273.jpg,0.0,0.0,0.0,1.0
85939,train_img/085940.jpg,0.0,0.0,0.0,1.0
17297,train_img/017298.jpg,0.0,0.0,0.0,1.0
28104,train_img/028105.jpg,0.0,0.0,0.0,1.0
80968,train_img/080969.jpg,0.0,0.0,0.0,1.0
70815,train_img/070816.jpg,0.0,0.0,0.0,1.0
41340,train_img/041341.jpg,0.0,0.0,0.0,1.0
428,train_img/003612.jpg,1.0,0.0,0.0,0.0
80048,train_img/080049.jpg,0.0,0.0,0.0,1.0
20476,train_img/020477.jpg,0.0,0.0,0.0,1.0
39272,train_img/039273.jpg,0.0,0.0,0.0,1.0
41206,train_img/041207.jpg,0.0,0.0,0.0,1.0
39641,train_img/039642.jpg,0.0,0.0,0.0,1.0
13635,train_img/013636.jpg,0.0,0.0,0.0,1.0
52923,train_img/052924.jpg,0.0,0.0,0.0,1.0
66644,train_img/066645.jpg,0.0,0.0,0.0,1.0
86727,train_img/086728.jpg,0.0,0.0,0.0,1.0
29135,train_img/029136.jpg,0.0,0.0,0.0,1.0
44900,train_img/044901.jpg,0.0,0.0,0.0,1.0
20715,train_img/020716.jpg,0.0,0.0,0.0,1.0
58254,train_img/058255.jpg,0.0,0.0,0.0,1.0
60568,train_img/060569.jpg,0.0,0.0,0.0,1.0
29209,train_img/029210.jpg,0.0,0.0,0.0,1.0
15305,train_img/015306.jpg,0.0,0.0,0.0,1.0
88937,train_img/088938.jpg,0.0,0.0,0.0,1.0
23416,train_img/023417.jpg,0.0,0.0,0.0,1.0
48656,train_img/048657.jpg,0.0,0.0,0.0,1.0
16333,train_img/016334.jpg,0.0,0.0,0.0,1.0
93263,train_img/093264.jpg,0.0,0.0,0.0,1.0
67168,train_img/067169.jpg,0.0,0.0,0.0,1.0
20038,train_img/020039.jpg,0.0,0.0,0.0,1.0
48773,train_img/048774.jpg,0.0,0.0,0.0,1.0
12220,train_img/012221.jpg,0.0,0.0,0.0,1.0
14888,train_img/014889.jpg,0.0,0.0,0.0,1.0
35976,train_img/035977.jpg,0.0,0.0,0.0,1.0
75106,train_img/075107.jpg,0.0,0.0,0.0,1.0
65164,train_img/065165.jpg,0.0,0.0,0.0,1.0
99961,train_img/099962.jpg,0.0,0.0,0.0,1.0
20925,train_img/020926.jpg,0.0,0.0,0.0,1.0
67373,train_img/067374.jpg,0.0,0.0,0.0,1.0
49635,train_img/049636.jpg,0.0,0.0,0.0,1.0
32012,train_img/032013.jpg,0.0,0.0,0.0,1.0
15594,train_img/015595.jpg,0.0,0.0,0.0,1.0
26130,train_img/026131.jpg,0.0,0.0,0.0,1.0
30814,train_img/030815.jpg,0.0,0.0,0.0,1.0
11540,train_img/095738.jpg,1.0,0.0,0.0,0.0
8524,train_img/008525.jpg,0.0,0.0,0.0,1.0
75680,train_img/075681.jpg,0.0,0.0,0.0,1.0
31940,train_img/031941.jpg,0.0,0.0,0.0,1.0
18861,train_img/018862.jpg,0.0,0.0,0.0,1.0
34865,train_img/034866.jpg,0.0,0.0,0.0,1.0
25225,train_img/025226.jpg,0.0,0.0,0.0,1.0
68058,train_img/068059.jpg,0.0,0.0,0.0,1.0
30425,train_img/030426.jpg,0.0,0.0,0.0,1.0
5714,train_img/047497.jpg,1.0,0.0,0.0,0.0
61499,train_img/061500.jpg,0.0,0.0,0.0,1.0
99089,train_img/099090.jpg,0.0,0.0,0.0,1.0
13994,train_img/013995.jpg,0.0,0.0,0.0,1.0
90540,train_img/090541.jpg,0.0,0.0,0.0,1.0
31712,train_img/031713.jpg,0.0,0.0,0.0,1.0
84344,train_img/084345.jpg,0.0,0.0,0.0,1.0
55846,train_img/055847.jpg,0.0,0.0,0.0,1.0
36874,train_img/036875.jpg,0.0,0.0,0.0,1.0
64371,train_img/064372.jpg,0.0,0.0,0.0,1.0
27756,train_img/027757.jpg,0.0,0.0,0.0,1.0
19824,train_img/019825.jpg,0.0,0.0,0.0,1.0
8139,train_img/067467.jpg,0.0,0.0,0.0,0.0
15783,train_img/015784.jpg,0.0,0.0,0.0,1.0
69327,train_img/069328.jpg,0.0,0.0,0.0,1.0
45314,train_img/045315.jpg,0.0,0.0,0.0,1.0
86018,train_img/086019.jpg,0.0,0.0,0.0,1.0
73928,train_img/073929.jpg,0.0,0.0,0.0,1.0
3477,train_img/029195.jpg,1.0,0.0,1.0,0.0
13862,train_img/013863.jpg,0.0,0.0,0.0,1.0
89842,train_img/089843.jpg,0.0,0.0,0.0,1.0
10283,train_img/085478.jpg,1.0,1.0,0.0,0.0
83886,train_img/083887.jpg,0.0,0.0,0.0,1.0
63274,train_img/063275.jpg,0.0,0.0,0.0,1.0
36740,train_img/036741.jpg,0.0,0.0,0.0,1.0
80937,train_img/080938.jpg,0.0,0.0,0.0,1.0
38129,train_img/038130.jpg,0.0,0.0,0.0,1.0
71672,train_img/071673.jpg,0.0,0.0,0.0,1.0
75270,train_img/075271.jpg,0.0,0.0,0.0,1.0
57323,train_img/057324.jpg,0.0,0.0,0.0,1.0
89565,train_img/089566.jpg,0.0,0.0,0.0,1.0
4152,train_img/034557.jpg,0.0,0.0,1.0,0.0
21933,train_img/021934.jpg,0.0,0.0,0.0,1.0
5872,train_img/005873.jpg,0.0,0.0,0.0,1.0
80309,train_img/080310.jpg,0.0,0.0,0.0,1.0
34691,train_img/034692.jpg,0.0,0.0,0.0,1.0
37631,train_img/037632.jpg,0.0,0.0,0.0,1.0
22411,train_img/022412.jpg,0.0,0.0,0.0,1.0
24474,train_img/024475.jpg,0.0,0.0,0.0,1.0
89013,train_img/089014.jpg,0.0,0.0,0.0,1.0
4306,train_img/035825.jpg,0.0,0.0,1.0,0.0
35193,train_img/035194.jpg,0.0,0.0,0.0,1.0
29226,train_img/029227.jpg,0.0,0.0,0.0,1.0
6637,train_img/006638.jpg,0.0,0.0,0.0,1.0
752,train_img/006177.jpg,1.0,0.0,1.0,0.0
70971,train_img/070972.jpg,0.0,0.0,0.0,1.0
5668,train_img/047122.jpg,1.0,0.0,1.0,0.0
28578,train_img/028579.jpg,0.0,0.0,0.0,1.0
28276,train_img/028277.jpg,0.0,0.0,0.0,1.0
89223,train_img/089224.jpg,0.0,0.0,0.0,1.0
53461,train_img/053462.jpg,0.0,0.0,0.0,1.0
64502,train_img/064503.jpg,0.0,0.0,0.0,1.0
49452,train_img/049453.jpg,0.0,0.0,0.0,1.0
64147,train_img/064148.jpg,0.0,0.0,0.0,1.0
7548,train_img/007549.jpg,0.0,0.0,0.0,1.0
95968,train_img/095969.jpg,0.0,0.0,0.0,1.0
39298,train_img/039299.jpg,0.0,0.0,0.0,1.0
11151,train_img/011152.jpg,0.0,0.0,0.0,1.0
48168,train_img/048169.jpg,0.0,0.0,0.0,1.0
49195,train_img/049196.jpg,0.0,0.0,0.0,1.0
7425,train_img/007426.jpg,0.0,0.0,0.0,1.0
59189,train_img/059190.jpg,0.0,0.0,0.0,1.0
89089,train_img/089090.jpg,0.0,0.0,0.0,1.0
14606,train_img/014607.jpg,0.0,0.0,0.0,1.0
60174,train_img/060175.jpg,0.0,0.0,0.0,1.0
26726,train_img/026727.jpg,0.0,0.0,0.0,1.0
45591,train_img/045592.jpg,0.0,0.0,0.0,1.0
98892,train_img/098893.jpg,0.0,0.0,0.0,1.0
62093,train_img/062094.jpg,0.0,0.0,0.0,1.0
54590,train_img/054591.jpg,0.0,0.0,0.0,1.0
59640,train_img/059641.jpg,0.0,0.0,0.0,1.0
45509,train_img/045510.jpg,0.0,0.0,0.0,1.0
83241,train_img/083242.jpg,0.0,0.0,0.0,1.0
21816,train_img/021817.jpg,0.0,0.0,0.0,1.0
33757,train_img/033758.jpg,0.0,0.0,0.0,1.0
85593,train_img/085594.jpg,0.0,0.0,0.0,1.0
6734,train_img/006735.jpg,0.0,0.0,0.0,1.0
6064,train_img/050472.jpg,0.0,1.0,1.0,0.0
10551,train_img/087792.jpg,1.0,0.0,0.0,0.0
66526,train_img/066527.jpg,0.0,0.0,0.0,1.0
15724,train_img/015725.jpg,0.0,0.0,0.0,1.0
52471,train_img/052472.jpg,0.0,0.0,0.0,1.0
2862,train_img/002863.jpg,0.0,0.0,0.0,1.0
2968,train_img/024752.jpg,1.0,0.0,1.0,0.0
68231,train_img/068232.jpg,0.0,0.0,0.0,1.0
32415,train_img/032416.jpg,0.0,0.0,0.0,1.0
6547,train_img/006548.jpg,0.0,0.0,0.0,1.0
74618,train_img/074619.jpg,0.0,0.0,0.0,1.0
60079,train_img/060080.jpg,0.0,0.0,0.0,1.0
701,train_img/005846.jpg,1.0,0.0,1.0,0.0
18384,train_img/018385.jpg,0.0,0.0,0.0,1.0
7035,train_img/007036.jpg,0.0,0.0,0.0,1.0
